14.74,16.8504,0.29692,0.88698,0.180978,-0.0781534,0.159688,0.62909,1384.1,2513.84,-347.54,2890.68,0.254657,-3.81585,2.48346,1.26876,
14.7384,16.8504,0.29942,0.895315,0.243784,-0.104464,0.214812,0.629194,332.919,622.245,-92.7262,711.784,0.34417,-2.5765,11.4624,1.7069,
14.7367,16.8504,0.30192,0.900153,0.272427,-0.115604,0.239395,0.629338,209.648,408.183,-67.0608,463.755,0.384829,-1.87271,14.9965,1.90364,
14.735,16.8504,0.30442,0.904078,0.292824,-0.122681,0.256706,0.62951,150.203,308.789,-56.4201,348.009,0.413616,-1.31411,15.4196,2.04186,
14.7334,16.8504,0.30692,0.907436,0.308808,-0.127598,0.269801,0.629702,107.886,237.162,-48.5441,265.04,0.435807,-0.850537,13.9449,2.14776,
14.7317,16.8504,0.309421,0.910238,0.320852,-0.130609,0.279385,0.629913,71.6474,170.53,-38.9911,189.051,0.452237,-0.484064,11.0124,2.22568,
14.7301,16.8504,0.311921,0.912406,0.329227,-0.132212,0.285732,0.630134,40.8105,106.824,-27.2761,117.573,0.46337,-0.222305,7.37606,2.27816,
14.7284,16.8504,0.314421,0.913752,0.33351,-0.132621,0.288705,0.630367,19.709,56.8219,-15.78,62.2183,0.468797,-0.0847484,4.13884,2.30357,
14.7267,16.8504,0.316921,0.914581,0.335526,-0.13262,0.289851,0.630603,6.83021,23.3567,-7.25638,25.4239,0.471137,-0.0171237,1.95138,2.31445,
14.7251,16.8504,0.319422,0.915012,0.335854,-0.13235,0.289768,0.630832,0.728277,5.34458,-2.31591,5.91939,0.471272,-0.000630524,0.731458,2.31499,
14.7234,16.8504,0.321922,0.915256,0.335504,-0.132091,0.289158,0.631066,-0.620198,0.23763,-0.538596,2.64137,0.470524,-0.00437061,0.423051,2.31143,
14.7217,16.8504,0.324422,0.915468,0.335059,-0.131823,0.288565,0.63129,-1.057,-2.05948,0.325208,2.33903,0.46971,-0.0101777,0.228058,2.30758,
14.7201,16.8504,0.326922,0.915688,0.334685,-0.131598,0.287948,0.631522,-0.891027,-1.7845,0.304258,2.01821,0.468943,-0.0144063,0.190298,2.30396,
14.7184,16.8504,0.329422,0.915903,0.334322,-0.131359,0.287427,0.631743,-0.699384,-1.3068,0.195998,1.4966,0.468246,-0.0176351,0.173103,2.30067,
14.7168,16.8504,0.331923,0.916133,0.334012,-0.13114,0.286867,0.631973,-0.569418,-0.938649,0.0937334,1.10438,0.46757,-0.0198715,0.175827,2.29747,
